ticket_id,created_date,issue_category,priority,first_response_minutes,resolution_time_hours,agent_experience_years,reopened,channel,customer_satisfaction
2406,2024-02-04,Other,Medium,54,14,5.6,Yes,Chat,Low
2407,2024-02-27,Technical,High,68,1,6.3,No,Email,Medium
2408,2024-04-26,Account,High,41,68,3.4,No,Chat,Low
2409,2024-03-01,Account,High,159,29,4.0,Yes,Chat,Low
2410,2024-09-29,Billing,High,217,12,3.6,No,Email,Low
2411,2024-05-09,Billing,High,72,57,0.7,No,Phone,Low
2412,2024-07-24,Account,Urgent,200,69,7.3,No,Phone,Low
2413,2024-12-26,Account,Low,30,54,1.7,No,Chat,Medium
2414,2024-01-22,Delivery,Urgent,139,20,4.9,No,Email,Low
2415,2024-06-26,Billing,High,149,2,8.8,No,Phone,Medium
2416,2024-12-24,Delivery,Medium,163,37,4.8,Yes,Email,Low
2417,2024-10-28,Other,High,96,70,4.5,Yes,Chat,Low
2418,2024-02-19,Account,Urgent,193,4,6.1,Yes,Chat,Medium
2419,2024-11-02,Other,Urgent,153,4,3.4,Yes,Chat,Low
2420,2024-10-04,Other,Medium,198,34,7.6,Yes,Chat,Low
2421,2024-11-12,Other,High,142,13,6.8,Yes,Chat,Low
2422,2024-08-22,Account,Urgent,214,48,4.1,No,Chat,Low
2423,2024-03-14,Technical,Medium,184,55,8.0,Yes,Chat,Low
2424,2024-04-30,Other,Low,206,23,1.8,Yes,Phone,Low
2425,2024-11-16,Billing,High,224,66,2.4,Yes,Phone,Low
2426,2024-10-26,Technical,Medium,188,5,3.5,Yes,Phone,Medium
2427,2024-08-21,Billing,High,240,36,2.5,No,Email,Low
2428,2024-07-05,Technical,Urgent,219,20,6.5,No,Phone,Low
2429,2024-07-29,Billing,Urgent,47,22,0.8,No,Chat,Low
2430,2024-01-30,Billing,Medium,46,32,6.3,No,Chat,Medium
2431,2024-04-25,Technical,Low,147,37,4.2,No,Email,Low
2432,2024-12-05,Billing,Low,185,8,4.2,No,Chat,Low
2433,2024-01-25,Delivery,Medium,136,5,6.9,No,Email,High
2434,2024-09-07,Technical,Medium,155,47,7.9,No,Phone,Medium
2435,2024-03-13,Technical,High,55,1,4.5,No,Email,Medium
2436,2024-03-08,Billing,High,6,53,4.9,No,Email,Medium
2437,2024-03-12,Technical,Medium,188,47,2.1,No,Email,Low
2438,2024-04-30,Delivery,High,14,51,4.9,Yes,Chat,Low
2439,2024-03-10,Technical,Urgent,220,1,8.8,Yes,Chat,Medium
2440,2024-02-15,Technical,Low,113,44,0.5,Yes,Phone,Low
2441,2024-10-20,Delivery,Low,222,48,4.4,No,Email,Low
2442,2024-03-01,Technical,High,81,31,8.0,Yes,Email,Low
2443,2024-04-16,Billing,High,164,29,4.8,No,Email,Low
2444,2024-09-05,Account,Low,103,28,6.3,No,Email,Medium
2445,2024-05-14,Delivery,Medium,64,66,8.5,Yes,Email,Low
2446,2024-12-05,Delivery,Medium,129,20,8.1,Yes,Email,Low
2447,2024-08-25,Delivery,High,162,70,1.3,Yes,Chat,Low
2448,2024-06-21,Billing,High,24,70,6.8,Yes,Chat,Medium
2449,2024-07-25,Delivery,Low,13,48,2.7,No,Email,Medium
2450,2024-02-26,Technical,High,188,7,6.0,Yes,Email,Low
2451,2024-09-02,Other,High,229,59,8.0,No,Chat,Low
2452,2024-06-30,Account,Urgent,71,52,9.5,No,Phone,Low
2453,2024-04-30,Technical,High,100,43,7.9,No,Chat,Low
2454,2024-08-22,Other,Urgent,190,33,7.0,No,Phone,Low
2455,2024-08-25,Delivery,Low,110,37,6.9,Yes,Email,Low
2456,2024-03-31,Account,High,213,39,6.7,Yes,Chat,Low
2457,2024-02-07,Delivery,Medium,144,24,1.2,No,Chat,Low
2458,2024-08-23,Account,Medium,43,5,4.5,Yes,Phone,Medium
2459,2024-08-05,Other,Low,96,26,3.0,Yes,Chat,Low
2460,2024-06-01,Account,Urgent,218,72,8.3,Yes,Email,Low
2461,2024-03-07,Account,Medium,152,6,6.7,No,Email,High
2462,2024-10-18,Billing,High,176,17,6.8,No,Chat,Low
2463,2024-10-06,Delivery,High,198,37,8.1,No,Chat,Low
2464,2024-02-01,Delivery,Urgent,74,66,4.1,No,Email,Low
2465,2024-06-06,Account,Urgent,224,52,8.0,Yes,Email,Low
2466,2024-04-13,Account,Medium,107,10,8.5,No,Phone,Medium
2467,2024-10-22,Account,Low,199,65,7.6,Yes,Chat,Low
2468,2024-02-27,Delivery,High,220,8,0.7,No,Email,Low
2469,2024-01-09,Technical,High,78,60,3.2,No,Phone,Low
2470,2024-10-05,Billing,Low,31,62,8.3,Yes,Email,Low
2471,2024-04-27,Delivery,Medium,107,53,8.3,No,Phone,Medium
2472,2024-11-24,Delivery,Low,158,66,3.1,Yes,Phone,Low
2473,2024-12-31,Delivery,Urgent,160,10,9.1,No,Chat,Low
2474,2024-01-29,Account,High,225,44,7.6,No,Chat,Low
2475,2024-05-23,Other,Medium,109,7,8.6,No,Chat,Medium
2476,2024-10-09,Other,Medium,136,33,8.3,Yes,Email,Low
2477,2024-10-10,Delivery,Urgent,208,52,6.1,Yes,Email,Low
2478,2024-09-09,Delivery,Urgent,44,11,7.9,No,Email,Low
2479,2024-10-05,Billing,Low,112,19,8.6,Yes,Chat,Low
2480,2024-06-27,Delivery,Low,181,36,2.8,Yes,Chat,Low
2481,2024-12-21,Account,Low,160,45,4.7,No,Email,Low
2482,2024-01-25,Other,Low,162,14,0.5,No,Email,Low
2483,2024-10-22,Technical,Urgent,99,18,1.5,Yes,Phone,Low
2484,2024-09-29,Technical,High,196,70,3.1,No,Phone,Low
2485,2024-12-12,Billing,Urgent,49,59,9.2,No,Email,Low
2486,2024-03-17,Technical,High,190,72,5.9,Yes,Email,Low
2487,2024-06-17,Technical,Urgent,133,29,8.2,Yes,Chat,Low
2488,2024-07-08,Technical,Urgent,123,56,8.5,Yes,Chat,Low
2489,2024-03-01,Technical,Urgent,142,17,2.4,No,Phone,Low
2490,2024-05-07,Other,Medium,95,38,4.8,Yes,Phone,Low
2491,2024-04-09,Other,High,46,8,4.9,No,Email,Low
2492,2024-12-10,Delivery,Urgent,73,54,1.5,Yes,Email,Low
2493,2024-03-11,Delivery,High,10,39,8.2,Yes,Email,Medium
2494,2024-04-05,Delivery,High,63,35,7.4,No,Email,Low
2495,2024-03-12,Account,Medium,198,39,1.2,Yes,Phone,Low
2496,2024-04-08,Delivery,Medium,234,36,1.4,Yes,Email,Low
2497,2024-10-28,Other,Urgent,157,29,8.4,No,Chat,Low
2498,2024-02-29,Billing,Urgent,89,11,7.0,Yes,Email,Low
2499,2024-08-27,Account,Low,96,64,4.4,No,Phone,Low
2500,2024-09-12,Other,High,131,70,2.1,No,Chat,Low
2501,2024-11-19,Account,High,113,15,7.1,No,Phone,Low
2502,2024-01-18,Billing,Urgent,61,23,1.1,Yes,Chat,Low
2503,2024-07-31,Account,Urgent,17,19,4.2,Yes,Chat,Low
2504,2024-11-09,Account,High,189,63,2.5,Yes,Chat,Low
2505,2024-06-02,Billing,Urgent,56,55,3.9,No,Phone,Low
2506,2024-11-24,Technical,Urgent,174,67,1.5,Yes,Email,Low
2507,2024-01-06,Other,Medium,239,11,9.7,Yes,Phone,Low
2508,2024-05-27,Delivery,Low,186,16,8.7,Yes,Email,Low
2509,2024-11-25,Other,Urgent,102,46,3.4,No,Chat,Low
2510,2024-03-19,Billing,Low,191,23,6.2,Yes,Email,Low
2511,2024-04-29,Account,Low,37,30,6.2,Yes,Phone,Low
2512,2024-01-10,Account,Urgent,168,2,2.5,No,Phone,Medium
2513,2024-08-14,Account,Low,127,46,6.7,Yes,Phone,Low
2514,2024-02-18,Other,Medium,54,68,5.6,Yes,Chat,Low
2515,2024-08-27,Delivery,High,26,67,9.7,Yes,Chat,Medium
2516,2024-01-03,Other,Medium,222,23,6.6,Yes,Email,Low
2517,2024-08-09,Billing,High,170,8,8.4,No,Email,Low
2518,2024-02-03,Technical,Medium,230,62,9.0,No,Email,Medium
2519,2024-04-23,Other,Medium,228,44,6.8,No,Email,Medium
2520,2024-04-13,Technical,Urgent,106,53,3.4,No,Chat,Low
2521,2024-11-09,Other,Medium,129,25,1.7,Yes,Email,Low
2522,2024-02-27,Other,Medium,13,45,4.9,Yes,Phone,Medium
2523,2024-04-21,Account,High,186,3,1.7,No,Chat,Medium
2524,2024-09-13,Account,High,179,25,7.2,No,Chat,Low
2525,2024-03-13,Technical,Low,196,63,3.6,Yes,Phone,Low
2526,2024-03-21,Other,Urgent,161,31,1.4,No,Phone,Low
2527,2024-07-01,Billing,Low,112,36,3.4,Yes,Email,Low
2528,2024-07-14,Billing,Urgent,48,9,6.6,No,Email,Low
2529,2024-11-19,Account,Urgent,166,43,0.8,No,Phone,Low
2530,2024-02-10,Other,Urgent,162,33,5.2,Yes,Chat,Low
2531,2024-03-02,Technical,Urgent,77,33,5.0,Yes,Email,Low
2532,2024-05-02,Billing,Medium,160,69,4.6,No,Email,Low
2533,2024-10-24,Delivery,Urgent,73,23,1.8,Yes,Phone,Low
2534,2024-03-21,Other,Medium,163,2,8.2,No,Phone,High
2535,2024-10-16,Billing,Urgent,45,50,6.8,Yes,Phone,Low
2536,2024-08-29,Technical,Low,218,32,5.0,Yes,Phone,Low
2537,2024-01-04,Delivery,High,31,16,1.2,No,Chat,Low
2538,2024-02-06,Other,Urgent,43,21,8.2,Yes,Phone,Low
2539,2024-11-13,Other,Urgent,151,3,6.5,No,Email,Medium
2540,2024-03-18,Other,High,61,68,4.1,No,Phone,Low
2541,2024-12-31,Account,High,228,67,7.9,No,Email,Low
2542,2024-12-05,Billing,Urgent,85,56,8.9,Yes,Phone,Low
2543,2024-12-05,Billing,Urgent,122,49,9.5,Yes,Chat,Low
2544,2024-07-15,Delivery,Urgent,50,72,2.3,Yes,Email,Low
2545,2024-04-01,Technical,High,226,1,6.3,Yes,Email,Medium
2546,2024-11-16,Delivery,Medium,40,40,2.3,No,Phone,Low
2547,2024-10-16,Technical,Low,163,10,1.5,Yes,Email,Low
2548,2024-12-03,Technical,High,18,56,5.4,Yes,Phone,Medium
2549,2024-05-19,Other,High,163,49,8.5,No,Email,Low
2550,2024-10-04,Billing,Urgent,12,48,4.1,No,Phone,Medium
2551,2024-06-30,Account,Low,239,19,2.7,No,Chat,Low
2552,2024-04-01,Account,Low,151,43,5.6,No,Phone,Medium
2553,2024-10-02,Billing,Low,192,21,4.2,Yes,Email,Low
2554,2024-08-08,Account,Low,75,65,9.6,Yes,Email,Low
2555,2024-09-29,Account,High,136,40,7.9,Yes,Email,Low
2556,2024-01-19,Account,Urgent,195,38,8.0,No,Phone,Low
2557,2024-03-17,Billing,Urgent,75,23,0.7,No,Phone,Low
2558,2024-08-19,Other,Urgent,150,58,3.5,No,Phone,Low
2559,2024-10-27,Technical,Urgent,238,35,3.1,No,Email,Low
2560,2024-11-19,Technical,Medium,100,71,2.1,Yes,Chat,Low
2561,2024-12-19,Technical,Medium,126,28,1.4,No,Phone,Low
2562,2024-05-05,Technical,Medium,147,65,9.5,No,Chat,Medium
2563,2024-11-16,Account,Low,6,54,5.3,Yes,Chat,Medium
2564,2024-11-26,Technical,High,193,22,7.8,Yes,Email,Low
2565,2024-05-23,Account,Low,102,63,2.9,Yes,Phone,Low
2566,2024-07-28,Billing,High,130,29,3.6,No,Chat,Low
2567,2024-03-21,Account,Medium,140,24,2.1,No,Phone,Low
2568,2024-07-19,Billing,Low,65,12,4.6,No,Email,Low
2569,2024-10-07,Technical,Low,50,52,4.0,No,Email,Low
2570,2024-05-23,Technical,Medium,118,12,8.6,No,Email,Medium
2571,2024-01-28,Delivery,Urgent,19,70,5.0,Yes,Phone,Medium
2572,2024-10-17,Delivery,High,10,72,3.0,No,Email,Medium
2573,2024-02-08,Delivery,Urgent,50,50,6.4,Yes,Phone,Low
2574,2024-02-09,Account,Medium,78,17,2.1,No,Chat,Low
2575,2024-04-14,Technical,Medium,149,17,6.6,Yes,Phone,Low
2576,2024-08-13,Billing,High,72,4,4.8,No,Chat,Medium
2577,2024-02-07,Delivery,High,26,20,6.3,Yes,Phone,Medium
2578,2024-04-24,Account,High,209,61,8.3,No,Chat,Low
2579,2024-11-04,Delivery,Low,198,26,6.5,Yes,Chat,Low
2580,2024-07-06,Other,Low,119,20,9.5,No,Email,Medium
2581,2024-03-03,Technical,Low,22,16,9.8,Yes,Phone,Medium
2582,2024-06-04,Other,High,12,68,10.0,No,Phone,Medium
2583,2024-10-03,Billing,Low,190,31,3.3,No,Email,Low
2584,2024-06-13,Billing,Urgent,208,48,5.5,No,Phone,Low
2585,2024-10-26,Billing,High,91,58,9.2,Yes,Email,Low
2586,2024-03-10,Account,Medium,140,12,1.3,Yes,Chat,Low
2587,2024-06-25,Delivery,High,140,56,2.3,Yes,Chat,Low
2588,2024-09-07,Account,Urgent,156,40,4.2,Yes,Phone,Low
2589,2024-05-30,Other,Low,21,17,7.5,No,Chat,High
2590,2024-10-30,Billing,High,35,34,7.6,No,Chat,Low
2591,2024-02-06,Billing,Urgent,109,59,6.1,Yes,Phone,Low
2592,2024-07-06,Technical,Low,62,19,9.4,No,Chat,Medium
2593,2024-04-25,Technical,High,231,7,7.5,No,Email,Low
2594,2024-12-21,Delivery,High,9,23,8.7,Yes,Email,Medium
2595,2024-04-19,Technical,Medium,155,72,1.8,No,Phone,Low
2596,2024-11-03,Account,Medium,45,45,7.6,No,Phone,Medium
2597,2024-01-13,Delivery,Medium,9,13,3.0,Yes,Phone,Medium
2598,2024-12-26,Delivery,High,161,26,1.2,No,Chat,Low
2599,2024-03-22,Other,Urgent,130,70,1.0,No,Chat,Low
2600,2024-02-03,Technical,Medium,123,55,1.5,No,Phone,Low
2601,2024-02-12,Technical,Low,224,56,5.1,No,Phone,Medium
2602,2024-02-18,Other,High,5,35,5.2,Yes,Email,Medium
2603,2024-12-25,Other,Low,79,30,4.2,Yes,Chat,Low
2604,2024-09-10,Account,Urgent,220,8,2.7,No,Phone,Low
2605,2024-10-12,Technical,Urgent,92,29,3.0,No,Email,Low
2606,2024-01-20,Technical,Medium,153,37,6.6,No,Chat,Medium
2607,2024-04-23,Delivery,Urgent,58,71,0.9,No,Email,Low
2608,2024-05-21,Billing,Medium,154,23,7.9,Yes,Chat,Low
2609,2024-04-20,Billing,Urgent,15,63,8.1,Yes,Chat,Medium
2610,2024-01-05,Other,Low,203,53,8.3,Yes,Email,Low
2611,2024-07-05,Account,Urgent,157,12,4.2,No,Email,Low
2612,2024-03-14,Other,High,42,64,9.5,No,Email,Low
2613,2024-12-18,Technical,High,89,57,9.3,Yes,Phone,Low
2614,2024-02-10,Other,Urgent,205,67,8.6,No,Chat,Low
2615,2024-08-25,Delivery,Medium,97,26,2.6,Yes,Chat,Low
2616,2024-05-20,Delivery,Urgent,185,55,5.5,No,Phone,Low
2617,2024-06-01,Billing,High,87,50,2.5,Yes,Phone,Low
2618,2024-07-10,Account,High,22,15,7.4,No,Phone,Medium
2619,2024-02-19,Billing,High,224,63,1.9,Yes,Email,Low
2620,2024-12-26,Technical,Low,108,27,4.0,Yes,Phone,Low
2621,2024-11-16,Account,Urgent,51,25,3.7,Yes,Phone,Low
2622,2024-02-24,Other,Low,171,15,1.7,No,Chat,Low
2623,2024-12-18,Account,High,46,25,8.8,Yes,Email,Low
2624,2024-12-16,Billing,Low,52,27,4.1,Yes,Phone,Low
2625,2024-09-23,Billing,Low,227,55,2.7,Yes,Email,Low
2626,2024-12-11,Billing,Urgent,73,40,4.1,No,Email,Low
2627,2024-10-27,Technical,Low,15,44,3.0,Yes,Email,Medium
2628,2024-08-24,Technical,Urgent,175,12,9.9,Yes,Email,Low
2629,2024-12-29,Delivery,Medium,80,68,4.4,Yes,Email,Low
2630,2024-09-25,Technical,Low,54,47,2.1,Yes,Phone,Low
2631,2024-02-05,Account,Low,205,25,9.9,Yes,Chat,Low
2632,2024-04-23,Other,Low,117,34,4.9,Yes,Phone,Low
2633,2024-05-05,Delivery,High,29,50,3.4,Yes,Chat,Low
2634,2024-11-09,Billing,Medium,108,35,4.1,No,Email,Low
2635,2024-04-25,Billing,Low,65,44,4.2,No,Phone,Low
2636,2024-02-17,Technical,Low,201,12,5.6,Yes,Email,Low
2637,2024-11-13,Billing,Medium,110,11,7.3,Yes,Email,Low
2638,2024-07-30,Technical,Urgent,75,67,8.4,No,Chat,Low
2639,2024-07-15,Technical,Low,13,3,9.3,Yes,Email,High
2640,2024-05-19,Account,Urgent,56,19,1.9,Yes,Email,Low
2641,2024-09-17,Account,High,66,50,1.4,Yes,Phone,Low
2642,2024-01-16,Billing,Urgent,156,48,7.1,Yes,Chat,Low
2643,2024-02-19,Billing,High,56,2,9.2,Yes,Chat,Medium
2644,2024-02-20,Other,High,205,11,3.3,No,Email,Low
2645,2024-09-16,Account,Medium,86,37,9.8,Yes,Chat,Low
2646,2024-09-21,Delivery,Urgent,121,30,7.5,No,Email,Low
2647,2024-01-10,Technical,High,48,55,9.3,No,Chat,Low
2648,2024-05-05,Other,Low,158,8,6.8,No,Chat,Medium
2649,2024-08-27,Account,Medium,152,51,1.5,No,Email,Low
2650,2024-11-25,Delivery,High,93,51,8.9,No,Chat,Low
2651,2024-10-03,Account,Medium,137,30,2.0,No,Chat,Low
2652,2024-06-03,Other,Medium,69,10,9.2,Yes,Email,Low
2653,2024-10-24,Technical,High,7,49,1.6,No,Phone,Medium
2654,2024-05-04,Account,Low,129,45,7.1,No,Phone,Medium
2655,2024-11-17,Delivery,Low,41,9,3.2,Yes,Chat,Low
2656,2024-04-17,Account,Low,152,14,4.5,Yes,Email,Low
2657,2024-01-31,Billing,Medium,208,57,9.6,Yes,Email,Low
2658,2024-02-26,Billing,Medium,54,55,3.2,Yes,Email,Low
2659,2024-04-29,Technical,Medium,59,58,4.3,No,Email,Low
2660,2024-03-12,Other,Low,240,71,10.0,Yes,Email,Low
2661,2024-10-07,Delivery,Medium,84,49,7.4,No,Phone,Medium
2662,2024-01-14,Delivery,Urgent,225,15,8.6,Yes,Email,Low
2663,2024-06-11,Account,Low,137,6,9.7,No,Chat,High
2664,2024-05-26,Technical,High,168,18,9.8,Yes,Chat,Low
2665,2024-06-07,Technical,High,161,30,1.6,Yes,Chat,Low
2666,2024-04-17,Technical,Medium,150,63,1.3,Yes,Phone,Low
2667,2024-07-13,Billing,Medium,209,8,2.2,Yes,Email,Low
2668,2024-08-01,Delivery,Low,122,1,9.2,Yes,Email,Medium
2669,2024-12-12,Other,Low,10,19,4.7,Yes,Chat,Medium
2670,2024-11-11,Account,Urgent,18,66,4.6,No,Chat,Medium
2671,2024-12-13,Other,Medium,134,21,3.2,Yes,Chat,Low
2672,2024-04-18,Other,Low,160,37,3.3,Yes,Chat,Low
2673,2024-06-22,Account,Low,133,9,10.0,Yes,Phone,Low
2674,2024-06-27,Billing,High,51,43,6.4,Yes,Email,Low
2675,2024-11-14,Delivery,Medium,127,38,1.2,No,Chat,Low
2676,2024-08-13,Technical,Urgent,98,12,4.5,No,Email,Low
2677,2024-12-02,Other,Low,82,39,7.7,No,Chat,Medium
2678,2024-01-15,Billing,Urgent,72,6,8.6,No,Phone,Medium
2679,2024-07-09,Delivery,Urgent,186,3,1.2,No,Chat,Medium
2680,2024-02-21,Other,Medium,90,63,1.7,Yes,Email,Low
2681,2024-11-05,Delivery,Medium,27,24,8.0,Yes,Chat,Medium
2682,2024-03-02,Account,High,10,20,1.3,Yes,Chat,Low
2683,2024-05-15,Billing,Low,113,60,1.4,No,Phone,Low
2684,2024-09-16,Account,High,95,43,2.9,Yes,Email,Low
2685,2024-06-07,Billing,High,63,25,6.8,Yes,Chat,Low
2686,2024-07-13,Delivery,Urgent,54,49,5.0,No,Chat,Low
2687,2024-12-08,Other,Medium,25,29,7.3,No,Phone,High
2688,2024-03-19,Account,Urgent,19,31,3.8,No,Chat,Medium
2689,2024-11-11,Delivery,High,131,48,1.6,No,Phone,Low
2690,2024-12-18,Billing,High,51,49,2.3,Yes,Email,Low
2691,2024-03-22,Account,Low,8,60,6.7,No,Chat,High
2692,2024-03-07,Billing,High,141,65,6.0,No,Phone,Low
2693,2024-05-02,Billing,Urgent,48,1,1.9,No,Phone,Medium
2694,2024-05-13,Account,Low,196,31,9.5,No,Phone,Medium
2695,2024-12-25,Other,Low,148,17,9.8,Yes,Email,Low
2696,2024-06-09,Delivery,Medium,66,48,6.5,Yes,Phone,Low
2697,2024-05-22,Delivery,High,8,51,5.8,Yes,Email,Medium
2698,2024-10-31,Account,High,159,21,0.5,Yes,Email,Low
2699,2024-05-15,Account,Medium,40,14,1.6,Yes,Chat,Low
2700,2024-11-10,Billing,Low,157,59,3.1,No,Phone,Low
2701,2024-08-18,Billing,Medium,72,9,4.4,Yes,Chat,Low
2702,2024-09-09,Billing,Low,14,22,5.6,No,Email,High
2703,2024-11-25,Account,Low,35,70,0.5,No,Phone,Low
2704,2024-02-09,Delivery,Urgent,102,42,4.1,Yes,Chat,Low
2705,2024-05-05,Technical,Medium,63,51,1.9,No,Chat,Low
2706,2024-10-15,Billing,Low,178,65,7.7,No,Chat,Medium
2707,2024-09-26,Other,Low,73,35,8.3,Yes,Email,Low
2708,2024-06-17,Account,Urgent,160,32,5.2,No,Phone,Low
2709,2024-06-20,Delivery,Low,92,29,0.8,No,Chat,Low
2710,2024-05-07,Account,Medium,157,44,2.0,Yes,Chat,Low
2711,2024-04-25,Delivery,Low,231,8,3.3,No,Chat,Low
2712,2024-07-02,Account,Urgent,51,49,5.1,Yes,Phone,Low
2713,2024-06-22,Technical,High,133,42,6.7,No,Phone,Low
2714,2024-09-06,Technical,Urgent,205,45,3.6,No,Phone,Low
2715,2024-08-26,Account,High,10,14,4.4,Yes,Chat,Low
2716,2024-11-12,Account,Medium,97,71,6.1,No,Chat,Medium
2717,2024-12-14,Technical,High,218,27,1.1,No,Chat,Low
2718,2024-08-18,Account,Low,198,19,9.7,No,Phone,Medium
2719,2024-05-23,Account,Medium,230,72,8.7,No,Chat,Medium
2720,2024-11-10,Billing,Medium,206,40,9.0,No,Phone,Medium
2721,2024-04-12,Billing,Urgent,72,31,9.1,Yes,Phone,Low
2722,2024-11-25,Billing,Urgent,203,33,0.8,No,Chat,Low
2723,2024-04-14,Other,High,221,47,8.8,Yes,Phone,Low
2724,2024-12-17,Technical,Low,192,4,9.8,Yes,Phone,Medium
2725,2024-07-21,Billing,Medium,166,45,7.5,No,Chat,Medium
2726,2024-11-25,Billing,High,38,6,8.1,Yes,Phone,Medium
2727,2024-02-17,Delivery,Low,92,51,9.4,No,Email,Medium
2728,2024-02-06,Technical,Medium,9,4,6.7,Yes,Phone,High
2729,2024-04-29,Other,Medium,219,2,6.6,No,Chat,High
2730,2024-08-12,Billing,Low,50,50,5.0,No,Email,Medium
2731,2024-04-04,Billing,Urgent,10,34,6.4,Yes,Phone,Medium
2732,2024-06-16,Billing,High,221,10,5.8,No,Phone,Low
2733,2024-01-20,Delivery,Low,124,57,4.9,Yes,Chat,Low
2734,2024-10-25,Other,High,104,72,8.9,No,Email,Low
2735,2024-04-15,Billing,Low,40,57,0.7,No,Phone,Low
2736,2024-04-27,Account,Urgent,121,12,1.8,Yes,Chat,Low
2737,2024-03-10,Account,Medium,28,63,9.6,No,Email,High
2738,2024-10-19,Technical,Urgent,36,57,4.3,No,Chat,Low
2739,2024-01-07,Billing,Low,218,11,6.3,No,Email,Medium
2740,2024-08-01,Other,High,178,57,2.8,Yes,Phone,Low
2741,2024-09-03,Other,Low,54,71,2.7,Yes,Chat,Low
2742,2024-08-20,Technical,Low,11,39,8.0,No,Phone,High
2743,2024-05-22,Billing,Medium,179,57,9.4,Yes,Email,Low
2744,2024-01-06,Technical,Low,23,36,1.7,Yes,Email,Medium
2745,2024-12-24,Technical,Urgent,212,4,2.7,Yes,Phone,Low
2746,2024-05-08,Other,Low,110,12,5.1,No,Chat,Medium
2747,2024-11-30,Technical,Low,183,48,7.2,No,Phone,Medium
2748,2024-03-16,Technical,Medium,44,56,0.8,Yes,Email,Low
2749,2024-10-19,Technical,Medium,110,4,6.4,No,Email,High
2750,2024-08-01,Other,Low,164,11,1.5,Yes,Phone,Low
2751,2024-02-01,Billing,Urgent,198,71,4.4,No,Email,Low
2752,2024-08-07,Billing,Urgent,213,67,4.8,Yes,Email,Low
2753,2024-11-15,Account,High,161,52,7.4,Yes,Email,Low
2754,2024-09-05,Billing,Low,153,10,3.2,Yes,Phone,Low
2755,2024-08-08,Delivery,High,129,13,2.8,Yes,Email,Low
2756,2024-08-10,Other,Low,46,37,4.1,Yes,Email,Low
2757,2024-02-20,Account,Medium,18,14,6.3,Yes,Email,Medium
2758,2024-10-08,Other,High,213,43,1.8,Yes,Phone,Low
2759,2024-12-30,Technical,Urgent,132,5,9.5,No,Phone,Medium
2760,2024-04-29,Account,Medium,42,22,6.0,Yes,Phone,Low
2761,2024-04-30,Billing,Low,10,48,4.9,No,Chat,Medium
2762,2024-10-05,Other,Medium,90,47,8.1,Yes,Chat,Low
2763,2024-06-03,Account,High,220,66,6.4,No,Phone,Low
2764,2024-10-04,Technical,Medium,153,61,3.6,Yes,Email,Low
2765,2024-07-07,Delivery,High,151,11,1.7,No,Chat,Low
2766,2024-03-17,Other,Urgent,240,18,3.7,No,Chat,Low
2767,2024-06-20,Delivery,Urgent,144,55,4.2,Yes,Phone,Low
2768,2024-06-29,Delivery,Low,110,20,3.1,Yes,Phone,Low
2769,2024-03-28,Technical,Low,47,61,8.8,No,Chat,Medium
2770,2024-05-04,Account,Urgent,46,37,6.6,Yes,Chat,Low
2771,2024-10-10,Technical,Medium,182,10,8.6,Yes,Email,Low
2772,2024-01-12,Billing,Medium,195,39,9.2,Yes,Phone,Low
2773,2024-09-03,Other,High,18,38,3.7,No,Phone,Medium
2774,2024-03-18,Account,Low,137,11,7.2,No,Email,Medium
2775,2024-02-19,Account,Urgent,233,58,9.5,Yes,Email,Low
2776,2024-10-23,Account,Low,75,51,1.1,No,Chat,Low
2777,2024-07-27,Account,High,189,35,7.7,Yes,Chat,Low
2778,2024-03-20,Technical,Medium,195,29,4.2,Yes,Phone,Low
2779,2024-04-09,Billing,Urgent,227,49,8.8,No,Chat,Low
2780,2024-06-26,Delivery,High,105,42,6.6,No,Phone,Low
2781,2024-11-06,Other,Low,191,31,2.5,No,Chat,Low
2782,2024-03-05,Account,Urgent,110,51,3.5,No,Chat,Low
2783,2024-04-10,Account,Low,85,65,8.8,No,Phone,Medium
2784,2024-06-01,Other,Low,180,22,1.3,No,Phone,Low
2785,2024-01-10,Other,Low,141,41,6.1,Yes,Phone,Low
2786,2024-12-15,Account,Urgent,110,29,2.4,No,Email,Low
2787,2024-05-25,Billing,Medium,44,41,2.4,No,Chat,Low
2788,2024-12-15,Other,Medium,177,70,8.1,No,Phone,Medium
2789,2024-12-21,Other,Urgent,54,9,6.6,Yes,Chat,Low
2790,2024-04-27,Delivery,Urgent,182,50,4.7,No,Phone,Low
2791,2024-02-23,Delivery,Urgent,198,61,6.0,Yes,Phone,Low
2792,2024-12-27,Technical,Urgent,187,19,7.2,No,Chat,Low
2793,2024-11-17,Other,Medium,62,12,7.6,No,Email,Medium
2794,2024-12-14,Technical,Urgent,210,31,8.6,No,Phone,Low
2795,2024-03-02,Technical,Medium,130,60,1.6,Yes,Email,Low
2796,2024-09-19,Other,Medium,200,17,7.4,No,Chat,Medium
2797,2024-09-07,Billing,Low,213,16,8.3,No,Phone,Medium
2798,2024-12-19,Technical,High,15,31,3.4,No,Email,Medium
2799,2024-02-04,Billing,Urgent,178,9,9.2,Yes,Email,Low
2800,2024-01-28,Delivery,Urgent,68,20,2.7,Yes,Phone,Low
